instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,cnt,peak
9499,2/5/2012,1,1,2,16,0,0,0,1,0.3,0.2879,0.56,296,1
9500,2/5/2012,1,1,2,17,0,0,0,1,0.32,0.3182,0.53,306,1
9501,2/5/2012,1,1,2,18,0,0,0,1,0.3,0.2879,0.52,181,1
9502,2/5/2012,1,1,2,19,0,0,0,1,0.3,0.2879,0.52,69,1
9503,2/5/2012,1,1,2,20,0,0,0,1,0.28,0.2727,0.56,50,0
9504,2/5/2012,1,1,2,21,0,0,0,1,0.28,0.2879,0.56,66,0
9505,2/5/2012,1,1,2,22,0,0,0,1,0.26,0.2727,0.6,191,0
9506,2/5/2012,1,1,2,23,0,0,0,1,0.24,0.2424,0.7,42,0
9507,2/6/2012,1,1,2,0,0,1,1,1,0.24,0.2424,0.65,21,0
9508,2/6/2012,1,1,2,1,0,1,1,1,0.22,0.2576,0.75,6,0
9509,2/6/2012,1,1,2,2,0,1,1,1,0.22,0.2727,0.75,3,0
9510,2/6/2012,1,1,2,4,0,1,1,1,0.18,0.2121,0.8,2,0
9511,2/6/2012,1,1,2,5,0,1,1,1,0.18,0.2121,0.8,17,0
9512,2/6/2012,1,1,2,6,0,1,1,1,0.16,0.1818,0.86,72,0
9513,2/6/2012,1,1,2,7,0,1,1,1,0.16,0.1818,0.86,234,0
9514,2/6/2012,1,1,2,8,0,1,1,1,0.16,0.1818,0.86,444,1
9515,2/6/2012,1,1,2,9,0,1,1,1,0.18,0.2121,0.8,277,0
9516,2/6/2012,1,1,2,10,0,1,1,1,0.22,0.2424,0.75,116,0
9517,2/6/2012,1,1,2,11,0,1,1,1,0.26,0.2727,0.7,116,0
9518,2/6/2012,1,1,2,12,0,1,1,1,0.32,0.3182,0.61,150,1
9519,2/6/2012,1,1,2,13,0,1,1,1,0.38,0.3939,0.4,141,1
9520,2/6/2012,1,1,2,14,0,1,1,1,0.4,0.4091,0.35,140,0
9521,2/6/2012,1,1,2,15,0,1,1,1,0.42,0.4242,0.32,171,0
9522,2/6/2012,1,1,2,16,0,1,1,1,0.4,0.4091,0.43,228,0
9523,2/6/2012,1,1,2,17,0,1,1,1,0.4,0.4091,0.43,430,1
9524,2/6/2012,1,1,2,18,0,1,1,1,0.38,0.3939,0.43,437,1
9525,2/6/2012,1,1,2,19,0,1,1,1,0.36,0.3333,0.43,291,0
9526,2/6/2012,1,1,2,20,0,1,1,1,0.34,0.3333,0.46,201,0
9527,2/6/2012,1,1,2,21,0,1,1,1,0.32,0.3182,0.57,154,0
9528,2/6/2012,1,1,2,22,0,1,1,1,0.3,0.303,0.65,87,0
9529,2/6/2012,1,1,2,23,0,1,1,1,0.3,0.303,0.65,46,0
9530,2/7/2012,1,1,2,0,0,2,1,1,0.3,0.2879,0.7,23,0
9531,2/7/2012,1,1,2,1,0,2,1,1,0.28,0.2879,0.61,14,0
9532,2/7/2012,1,1,2,2,0,2,1,1,0.3,0.3333,0.61,4,0
9533,2/7/2012,1,1,2,3,0,2,1,2,0.3,0.3333,0.7,2,0
9534,2/7/2012,1,1,2,4,0,2,1,2,0.3,0.3333,0.7,3,0
9535,2/7/2012,1,1,2,5,0,2,1,1,0.32,0.3333,0.49,15,0
9536,2/7/2012,1,1,2,6,0,2,1,1,0.32,0.303,0.45,100,0
9537,2/7/2012,1,1,2,7,0,2,1,1,0.32,0.3485,0.45,299,0
9538,2/7/2012,1,1,2,8,0,2,1,1,0.3,0.3182,0.49,529,1
9539,2/7/2012,1,1,2,9,0,2,1,1,0.32,0.3333,0.49,289,0
9540,2/7/2012,1,1,2,10,0,2,1,1,0.34,0.3333,0.46,116,0
9541,2/7/2012,1,1,2,11,0,2,1,1,0.36,0.3485,0.46,129,0
9542,2/7/2012,1,1,2,12,0,2,1,1,0.4,0.4091,0.4,172,1
9543,2/7/2012,1,1,2,13,0,2,1,1,0.44,0.4394,0.38,184,1
9544,2/7/2012,1,1,2,14,0,2,1,1,0.44,0.4394,0.38,138,0
9545,2/7/2012,1,1,2,15,0,2,1,1,0.44,0.4394,0.38,146,0
9546,2/7/2012,1,1,2,16,0,2,1,1,0.44,0.4394,0.35,276,0
9547,2/7/2012,1,1,2,17,0,2,1,1,0.44,0.4394,0.35,509,1
9548,2/7/2012,1,1,2,18,0,2,1,1,0.42,0.4242,0.38,518,1
9549,2/7/2012,1,1,2,19,0,2,1,1,0.38,0.3939,0.43,338,0
9550,2/7/2012,1,1,2,20,0,2,1,1,0.36,0.3485,0.5,212,0
9551,2/7/2012,1,1,2,21,0,2,1,1,0.34,0.3485,0.61,190,0
9552,2/7/2012,1,1,2,22,0,2,1,1,0.32,0.3182,0.57,118,0
9553,2/7/2012,1,1,2,23,0,2,1,1,0.32,0.3333,0.57,51,0
9554,2/8/2012,1,1,2,0,0,3,1,1,0.3,0.2879,0.56,23,0
9555,2/8/2012,1,1,2,1,0,3,1,1,0.28,0.2727,0.61,10,0
9556,2/8/2012,1,1,2,2,0,3,1,1,0.26,0.303,0.65,1,0
9557,2/8/2012,1,1,2,3,0,3,1,1,0.26,0.303,0.65,1,0
9558,2/8/2012,1,1,2,4,0,3,1,1,0.24,0.2576,0.7,1,0
9559,2/8/2012,1,1,2,5,0,3,1,1,0.24,0.2576,0.7,20,0
9560,2/8/2012,1,1,2,6,0,3,1,2,0.24,0.2879,0.7,98,0
9561,2/8/2012,1,1,2,7,0,3,1,2,0.24,0.2576,0.7,281,0
9562,2/8/2012,1,1,2,8,0,3,1,2,0.24,0.2273,0.7,508,1
9563,2/8/2012,1,1,2,9,0,3,1,2,0.24,0.2576,0.7,253,0
9564,2/8/2012,1,1,2,10,0,3,1,2,0.26,0.2576,0.7,108,0
9565,2/8/2012,1,1,2,11,0,3,1,2,0.26,0.2576,0.65,102,0
9566,2/8/2012,1,1,2,12,0,3,1,2,0.28,0.2576,0.65,138,1
9567,2/8/2012,1,1,2,13,0,3,1,2,0.28,0.2879,0.61,126,1
9568,2/8/2012,1,1,2,14,0,3,1,2,0.3,0.303,0.56,108,0
9569,2/8/2012,1,1,2,15,0,3,1,3,0.3,0.3182,0.61,54,0
9570,2/8/2012,1,1,2,16,0,3,1,3,0.26,0.2727,0.81,75,0
9571,2/8/2012,1,1,2,17,0,3,1,3,0.24,0.2576,0.87,155,1
9572,2/8/2012,1,1,2,18,0,3,1,3,0.24,0.2576,0.87,167,1
9573,2/8/2012,1,1,2,19,0,3,1,3,0.24,0.2576,0.87,161,0
9574,2/8/2012,1,1,2,20,0,3,1,3,0.24,0.2424,0.87,125,0
9575,2/8/2012,1,1,2,21,0,3,1,3,0.24,0.2273,0.87,129,0
9576,2/8/2012,1,1,2,22,0,3,1,2,0.24,0.2424,0.87,98,0
9577,2/8/2012,1,1,2,23,0,3,1,2,0.24,0.2424,0.87,60,0
9578,2/9/2012,1,1,2,0,0,4,1,2,0.24,0.2424,0.87,26,0
9579,2/9/2012,1,1,2,1,0,4,1,2,0.24,0.2424,0.87,12,0
9580,2/9/2012,1,1,2,2,0,4,1,1,0.22,0.2273,0.8,2,0
9581,2/9/2012,1,1,2,3,0,4,1,1,0.22,0.2121,0.8,4,0
9582,2/9/2012,1,1,2,4,0,4,1,2,0.22,0.197,0.75,1,0
9583,2/9/2012,1,1,2,5,0,4,1,1,0.2,0.1818,0.75,18,0
9584,2/9/2012,1,1,2,6,0,4,1,1,0.2,0.1818,0.75,76,0
9585,2/9/2012,1,1,2,7,0,4,1,1,0.2,0.197,0.69,267,0
9586,2/9/2012,1,1,2,8,0,4,1,1,0.2,0.197,0.64,484,1
9587,2/9/2012,1,1,2,9,0,4,1,1,0.2,0.197,0.59,238,0
9588,2/9/2012,1,1,2,10,0,4,1,1,0.22,0.2121,0.51,97,0
9589,2/9/2012,1,1,2,11,0,4,1,1,0.24,0.2273,0.52,99,0
9590,2/9/2012,1,1,2,12,0,4,1,1,0.26,0.2273,0.48,158,1
9591,2/9/2012,1,1,2,13,0,4,1,1,0.3,0.2727,0.42,154,1
9592,2/9/2012,1,1,2,14,0,4,1,1,0.32,0.303,0.39,144,0
9593,2/9/2012,1,1,2,15,0,4,1,1,0.32,0.303,0.36,134,0
9594,2/9/2012,1,1,2,16,0,4,1,1,0.34,0.3333,0.36,238,0
9595,2/9/2012,1,1,2,17,0,4,1,1,0.34,0.3333,0.34,399,1
9596,2/9/2012,1,1,2,18,0,4,1,1,0.34,0.3333,0.31,417,1
9597,2/9/2012,1,1,2,19,0,4,1,1,0.32,0.3333,0.33,295,0
9598,2/9/2012,1,1,2,20,0,4,1,1,0.32,0.3485,0.36,199,0
9599,2/9/2012,1,1,2,21,0,4,1,1,0.3,0.3182,0.52,177,0
9600,2/9/2012,1,1,2,22,0,4,1,2,0.3,0.3333,0.56,107,0
9601,2/9/2012,1,1,2,23,0,4,1,2,0.3,0.3333,0.52,84,0
9602,2/10/2012,1,1,2,0,0,5,1,2,0.28,0.303,0.65,43,0
9603,2/10/2012,1,1,2,1,0,5,1,2,0.28,0.303,0.61,13,0
9604,2/10/2012,1,1,2,2,0,5,1,1,0.26,0.2879,0.52,16,0
9605,2/10/2012,1,1,2,3,0,5,1,1,0.26,0.2879,0.56,5,0
9606,2/10/2012,1,1,2,4,0,5,1,1,0.26,0.2879,0.56,2,0
9607,2/10/2012,1,1,2,5,0,5,1,1,0.24,0.2273,0.52,17,0
9608,2/10/2012,1,1,2,6,0,5,1,1,0.2,0.197,0.59,64,0
9609,2/10/2012,1,1,2,7,0,5,1,1,0.2,0.2121,0.59,230,0
9610,2/10/2012,1,1,2,8,0,5,1,1,0.2,0.2121,0.59,448,1
9611,2/10/2012,1,1,2,9,0,5,1,1,0.22,0.2273,0.55,275,0
9612,2/10/2012,1,1,2,10,0,5,1,2,0.26,0.2727,0.48,124,0
9613,2/10/2012,1,1,2,11,0,5,1,2,0.28,0.2879,0.45,153,0
9614,2/10/2012,1,1,2,12,0,5,1,2,0.3,0.303,0.42,176,1
9615,2/10/2012,1,1,2,13,0,5,1,2,0.3,0.3182,0.42,192,1
9616,2/10/2012,1,1,2,14,0,5,1,2,0.32,0.3333,0.39,146,0
9617,2/10/2012,1,1,2,15,0,5,1,2,0.32,0.3333,0.45,191,0
9618,2/10/2012,1,1,2,16,0,5,1,2,0.34,0.3182,0.42,268,0
9619,2/10/2012,1,1,2,17,0,5,1,2,0.34,0.3333,0.42,396,1
9620,2/10/2012,1,1,2,18,0,5,1,3,0.3,0.303,0.61,359,1
9621,2/10/2012,1,1,2,19,0,5,1,2,0.32,0.3485,0.57,262,0
9622,2/10/2012,1,1,2,20,0,5,1,2,0.32,0.3485,0.57,151,0
9623,2/10/2012,1,1,2,21,0,5,1,2,0.32,0.3333,0.66,122,0
9624,2/10/2012,1,1,2,22,0,5,1,2,0.32,0.3485,0.66,113,0
9625,2/10/2012,1,1,2,23,0,5,1,2,0.3,0.3182,0.7,65,0
9626,2/11/2012,1,1,2,0,0,6,0,2,0.3,0.303,0.7,53,0
9627,2/11/2012,1,1,2,1,0,6,0,3,0.28,0.2879,0.81,45,0
9628,2/11/2012,1,1,2,2,0,6,0,3,0.26,0.2576,0.81,26,0
9629,2/11/2012,1,1,2,3,0,6,0,3,0.24,0.2273,0.87,9,0
9630,2/11/2012,1,1,2,4,0,6,0,3,0.24,0.2273,0.87,4,0
9631,2/11/2012,1,1,2,5,0,6,0,3,0.22,0.2273,0.93,2,0
9632,2/11/2012,1,1,2,6,0,6,0,3,0.22,0.2273,0.93,9,0
9633,2/11/2012,1,1,2,7,0,6,0,3,0.22,0.2273,0.93,19,0
9634,2/11/2012,1,1,2,8,0,6,0,3,0.22,0.2273,0.93,78,0
9635,2/11/2012,1,1,2,9,0,6,0,3,0.22,0.2424,0.93,90,0
9636,2/11/2012,1,1,2,10,0,6,0,3,0.22,0.2424,0.93,166,1
9637,2/11/2012,1,1,2,11,0,6,0,2,0.24,0.2576,0.81,183,1
9638,2/11/2012,1,1,2,12,0,6,0,2,0.26,0.2576,0.81,221,1
9639,2/11/2012,1,1,2,13,0,6,0,2,0.26,0.2424,0.81,235,1
9640,2/11/2012,1,1,2,14,0,6,0,2,0.26,0.2424,0.81,243,1
9641,2/11/2012,1,1,2,15,0,6,0,2,0.3,0.2727,0.61,124,1
9642,2/11/2012,1,1,2,16,0,6,0,3,0.22,0.197,0.75,146,1
9643,2/11/2012,1,1,2,17,0,6,0,3,0.22,0.1818,0.69,144,1
9644,2/11/2012,1,1,2,18,0,6,0,2,0.22,0.1818,0.47,108,1
9645,2/11/2012,1,1,2,19,0,6,0,2,0.2,0.1515,0.4,87,1
9646,2/11/2012,1,1,2,20,0,6,0,2,0.16,0.1212,0.43,63,0
9647,2/11/2012,1,1,2,21,0,6,0,1,0.14,0.0758,0.43,48,0
9648,2/11/2012,1,1,2,22,0,6,0,2,0.14,0.1061,0.39,46,0
9649,2/11/2012,1,1,2,23,0,6,0,3,0.12,0.0758,0.5,20,0
9650,2/12/2012,1,1,2,0,0,0,0,3,0.1,0.0758,0.68,21,0
9651,2/12/2012,1,1,2,1,0,0,0,3,0.08,0.0455,0.79,24,0
9652,2/12/2012,1,1,2,2,0,0,0,2,0.1,0.0606,0.58,27,0
9653,2/12/2012,1,1,2,3,0,0,0,2,0.1,0.0455,0.46,14,0
9654,2/12/2012,1,1,2,4,0,0,0,2,0.1,0.0455,0.46,1,0
9655,2/12/2012,1,1,2,5,0,0,0,1,0.1,0.0758,0.49,3,0
9656,2/12/2012,1,1,2,6,0,0,0,1,0.1,0.0758,0.49,2,0
9657,2/12/2012,1,1,2,7,0,0,0,1,0.08,0.0909,0.53,18,0
9658,2/12/2012,1,1,2,8,0,0,0,1,0.08,0.0758,0.53,26,0
9659,2/12/2012,1,1,2,9,0,0,0,1,0.1,0.0909,0.49,63,0
9660,2/12/2012,1,1,2,10,0,0,0,1,0.12,0.1061,0.42,91,1
9661,2/12/2012,1,1,2,11,0,0,0,1,0.12,0.1061,0.42,124,1
9662,2/12/2012,1,1,2,12,0,0,0,1,0.14,0.0758,0.39,140,1
9663,2/12/2012,1,1,2,13,0,0,0,1,0.16,0.1212,0.4,138,1
9664,2/12/2012,1,1,2,14,0,0,0,1,0.16,0.1212,0.4,111,1
9665,2/12/2012,1,1,2,15,0,0,0,1,0.16,0.1212,0.4,155,1
9666,2/12/2012,1,1,2,16,0,0,0,1,0.2,0.1667,0.34,164,1
9667,2/12/2012,1,1,2,17,0,0,0,1,0.18,0.1515,0.37,87,1
9668,2/12/2012,1,1,2,18,0,0,0,1,0.16,0.1212,0.4,96,1
9669,2/12/2012,1,1,2,19,0,0,0,1,0.16,0.1364,0.4,80,1
9670,2/12/2012,1,1,2,20,0,0,0,1,0.14,0.1212,0.42,57,0
9671,2/12/2012,1,1,2,21,0,0,0,1,0.14,0.1212,0.43,36,0
9672,2/12/2012,1,1,2,22,0,0,0,1,0.14,0.1515,0.43,28,0
9673,2/12/2012,1,1,2,23,0,0,0,1,0.14,0.1364,0.43,23,0
9674,2/13/2012,1,1,2,0,0,1,1,1,0.14,0.1364,0.46,9,0
9675,2/13/2012,1,1,2,1,0,1,1,1,0.12,0.1212,0.5,6,0
9676,2/13/2012,1,1,2,2,0,1,1,1,0.14,0.1364,0.46,4,0
9677,2/13/2012,1,1,2,3,0,1,1,1,0.12,0.1515,0.54,1,0
9678,2/13/2012,1,1,2,4,0,1,1,1,0.12,0.1667,0.54,2,0
9679,2/13/2012,1,1,2,5,0,1,1,1,0.1,0.1212,0.58,17,0
9680,2/13/2012,1,1,2,6,0,1,1,1,0.1,0.1061,0.54,72,0
9681,2/13/2012,1,1,2,7,0,1,1,1,0.1,0.1061,0.54,195,0
9682,2/13/2012,1,1,2,8,0,1,1,1,0.1,0.1212,0.54,417,1
9683,2/13/2012,1,1,2,9,0,1,1,1,0.12,0.1364,0.5,205,0
9684,2/13/2012,1,1,2,10,0,1,1,1,0.14,0.1515,0.5,71,0
9685,2/13/2012,1,1,2,11,0,1,1,1,0.22,0.2273,0.37,90,0
9686,2/13/2012,1,1,2,12,0,1,1,1,0.28,0.2576,0.28,118,1
9687,2/13/2012,1,1,2,13,0,1,1,1,0.32,0.303,0.22,140,1
9688,2/13/2012,1,1,2,14,0,1,1,1,0.34,0.3485,0.23,135,0
9689,2/13/2012,1,1,2,15,0,1,1,1,0.36,0.3485,0.27,155,0
9690,2/13/2012,1,1,2,16,0,1,1,1,0.36,0.3485,0.23,211,0
9691,2/13/2012,1,1,2,17,0,1,1,1,0.36,0.3485,0.23,407,1
9692,2/13/2012,1,1,2,18,0,1,1,1,0.34,0.3182,0.25,405,1
9693,2/13/2012,1,1,2,19,0,1,1,1,0.34,0.3333,0.25,263,0
9694,2/13/2012,1,1,2,20,0,1,1,1,0.3,0.303,0.42,214,0
9695,2/13/2012,1,1,2,21,0,1,1,1,0.28,0.2879,0.45,147,0
9696,2/13/2012,1,1,2,22,0,1,1,1,0.26,0.2727,0.56,102,0
9697,2/13/2012,1,1,2,23,0,1,1,1,0.28,0.3182,0.41,36,0
9698,2/14/2012,1,1,2,0,0,2,1,2,0.26,0.303,0.6,14,0
9699,2/14/2012,1,1,2,1,0,2,1,2,0.26,0.303,0.56,6,0
9700,2/14/2012,1,1,2,2,0,2,1,2,0.28,0.3182,0.41,3,0
9701,2/14/2012,1,1,2,3,0,2,1,2,0.26,0.303,0.52,3,0
9702,2/14/2012,1,1,2,4,0,2,1,2,0.26,0.2727,0.65,2,0
9703,2/14/2012,1,1,2,5,0,2,1,2,0.26,0.2727,0.65,22,0
9704,2/14/2012,1,1,2,6,0,2,1,2,0.26,0.303,0.56,90,0
9705,2/14/2012,1,1,2,7,0,2,1,2,0.24,0.2576,0.6,280,0
9706,2/14/2012,1,1,2,8,0,2,1,2,0.24,0.2879,0.7,513,1
9707,2/14/2012,1,1,2,9,0,2,1,2,0.26,0.2879,0.56,262,0
9708,2/14/2012,1,1,2,10,0,2,1,2,0.26,0.2727,0.6,98,0
9709,2/14/2012,1,1,2,11,0,2,1,2,0.3,0.303,0.45,112,0
9710,2/14/2012,1,1,2,12,0,2,1,2,0.3,0.2879,0.52,172,1
9711,2/14/2012,1,1,2,13,0,2,1,2,0.36,0.3333,0.4,173,1
9712,2/14/2012,1,1,2,14,0,2,1,1,0.4,0.4091,0.4,124,0
9713,2/14/2012,1,1,2,15,0,2,1,2,0.42,0.4242,0.38,145,0
9714,2/14/2012,1,1,2,16,0,2,1,1,0.42,0.4242,0.35,266,0
9715,2/14/2012,1,1,2,17,0,2,1,1,0.42,0.4242,0.38,523,1
9716,2/14/2012,1,1,2,18,0,2,1,2,0.38,0.3939,0.46,406,1
9717,2/14/2012,1,1,2,19,0,2,1,2,0.36,0.3485,0.5,281,0
9718,2/14/2012,1,1,2,20,0,2,1,2,0.38,0.3939,0.46,184,0
9719,2/14/2012,1,1,2,21,0,2,1,2,0.36,0.3636,0.5,109,0
9720,2/14/2012,1,1,2,22,0,2,1,2,0.36,0.3636,0.5,77,0
9721,2/14/2012,1,1,2,23,0,2,1,2,0.36,0.3636,0.5,57,0
9722,2/15/2012,1,1,2,0,0,3,1,1,0.32,0.3485,0.57,22,0
9723,2/15/2012,1,1,2,1,0,3,1,1,0.34,0.3636,0.53,5,0
9724,2/15/2012,1,1,2,2,0,3,1,1,0.3,0.3333,0.61,4,0
9725,2/15/2012,1,1,2,3,0,3,1,1,0.28,0.3182,0.75,3,0
9726,2/15/2012,1,1,2,4,0,3,1,1,0.28,0.2879,0.7,1,0
9727,2/15/2012,1,1,2,5,0,3,1,1,0.28,0.2879,0.7,25,0
9728,2/15/2012,1,1,2,6,0,3,1,1,0.3,0.303,0.61,95,0
9729,2/15/2012,1,1,2,7,0,3,1,2,0.3,0.2879,0.65,321,0
9730,2/15/2012,1,1,2,8,0,3,1,1,0.32,0.2879,0.61,515,1
9731,2/15/2012,1,1,2,9,0,3,1,1,0.32,0.303,0.61,231,0
9732,2/15/2012,1,1,2,10,0,3,1,1,0.34,0.303,0.57,120,0
9733,2/15/2012,1,1,2,11,0,3,1,1,0.36,0.3333,0.53,138,0
9734,2/15/2012,1,1,2,12,0,3,1,1,0.38,0.3939,0.46,163,1
9735,2/15/2012,1,1,2,13,0,3,1,1,0.4,0.4091,0.43,170,1
9736,2/15/2012,1,1,2,14,0,3,1,1,0.42,0.4242,0.41,134,0
9737,2/15/2012,1,1,2,15,0,3,1,1,0.42,0.4242,0.41,171,0
9738,2/15/2012,1,1,2,16,0,3,1,1,0.42,0.4242,0.38,231,0
9739,2/15/2012,1,1,2,17,0,3,1,1,0.42,0.4242,0.38,487,1
9740,2/15/2012,1,1,2,18,0,3,1,1,0.4,0.4091,0.4,468,1
9741,2/15/2012,1,1,2,19,0,3,1,1,0.38,0.3939,0.43,311,0
9742,2/15/2012,1,1,2,20,0,3,1,1,0.36,0.3485,0.46,211,0
9743,2/15/2012,1,1,2,21,0,3,1,1,0.34,0.3333,0.53,178,0
9744,2/15/2012,1,1,2,22,0,3,1,1,0.34,0.3485,0.49,107,0
9745,2/15/2012,1,1,2,23,0,3,1,1,0.34,0.3485,0.53,58,0
9746,2/16/2012,1,1,2,0,0,4,1,2,0.3,0.303,0.7,23,0
9747,2/16/2012,1,1,2,1,0,4,1,2,0.3,0.3333,0.7,5,0
9748,2/16/2012,1,1,2,2,0,4,1,2,0.3,0.3182,0.7,7,0
9749,2/16/2012,1,1,2,3,0,4,1,2,0.3,0.3333,0.61,1,0
9750,2/16/2012,1,1,2,4,0,4,1,3,0.3,0.3182,0.7,3,0
9751,2/16/2012,1,1,2,5,0,4,1,2,0.3,0.3333,0.7,20,0
9752,2/16/2012,1,1,2,6,0,4,1,2,0.3,0.3182,0.7,87,0
9753,2/16/2012,1,1,2,7,0,4,1,2,0.3,0.303,0.7,288,0
9754,2/16/2012,1,1,2,8,0,4,1,2,0.3,0.3182,0.7,498,1
9755,2/16/2012,1,1,2,9,0,4,1,2,0.3,0.303,0.7,202,0
9756,2/16/2012,1,1,2,10,0,4,1,3,0.32,0.3333,0.7,44,0
9757,2/16/2012,1,1,2,11,0,4,1,3,0.32,0.3333,0.7,71,0
9758,2/16/2012,1,1,2,12,0,4,1,3,0.32,0.3333,0.76,45,1
9759,2/16/2012,1,1,2,13,0,4,1,3,0.34,0.3182,0.71,64,1
9760,2/16/2012,1,1,2,14,0,4,1,3,0.32,0.3182,0.81,31,0
9761,2/16/2012,1,1,2,15,0,4,1,3,0.34,0.3636,0.76,53,0
9762,2/16/2012,1,1,2,16,0,4,1,3,0.34,0.3636,0.81,118,0
9763,2/16/2012,1,1,2,17,0,4,1,3,0.34,0.3636,0.87,289,1
9764,2/16/2012,1,1,2,18,0,4,1,3,0.34,0.3333,0.87,353,1
9765,2/16/2012,1,1,2,19,0,4,1,2,0.32,0.3182,0.87,258,0
9766,2/16/2012,1,1,2,20,0,4,1,2,0.32,0.3333,0.87,216,0
9767,2/16/2012,1,1,2,21,0,4,1,2,0.34,0.3485,0.81,145,0
9768,2/16/2012,1,1,2,22,0,4,1,2,0.32,0.3485,0.81,111,0
9769,2/16/2012,1,1,2,23,0,4,1,1,0.32,0.3333,0.81,73,0
9770,2/17/2012,1,1,2,0,0,5,1,2,0.3,0.3333,0.87,34,0
9771,2/17/2012,1,1,2,1,0,5,1,2,0.3,0.3333,0.93,18,0
9772,2/17/2012,1,1,2,2,0,5,1,2,0.3,0.3182,0.93,12,0
9773,2/17/2012,1,1,2,3,0,5,1,2,0.28,0.2879,0.93,1,0
9774,2/17/2012,1,1,2,4,0,5,1,2,0.28,0.2727,0.93,1,0
9775,2/17/2012,1,1,2,5,0,5,1,2,0.28,0.2727,0.93,16,0
9776,2/17/2012,1,1,2,6,0,5,1,2,0.28,0.2879,0.96,71,0
9777,2/17/2012,1,1,2,7,0,5,1,2,0.28,0.2879,0.93,226,0
9778,2/17/2012,1,1,2,8,0,5,1,2,0.26,0.303,1.0,520,1
9779,2/17/2012,1,1,2,9,0,5,1,2,0.26,0.303,1.0,283,0
9780,2/17/2012,1,1,2,10,0,5,1,1,0.34,0.3182,0.71,116,0
9781,2/17/2012,1,1,2,11,0,5,1,1,0.36,0.3333,0.62,142,0
9782,2/17/2012,1,1,2,12,0,5,1,1,0.38,0.3939,0.46,198,1
9783,2/17/2012,1,1,2,13,0,5,1,1,0.4,0.4091,0.43,205,1
9784,2/17/2012,1,1,2,14,0,5,1,1,0.4,0.4091,0.37,170,0
9785,2/17/2012,1,1,2,15,0,5,1,1,0.42,0.4242,0.35,221,0
9786,2/17/2012,1,1,2,16,0,5,1,1,0.42,0.4242,0.32,307,0
9787,2/17/2012,1,1,2,17,0,5,1,1,0.42,0.4242,0.32,465,1
9788,2/17/2012,1,1,2,18,0,5,1,1,0.4,0.4091,0.35,377,1
9789,2/17/2012,1,1,2,19,0,5,1,1,0.38,0.3939,0.37,282,0
9790,2/17/2012,1,1,2,20,0,5,1,1,0.4,0.4091,0.35,171,0
9791,2/17/2012,1,1,2,21,0,5,1,1,0.38,0.3939,0.37,129,0
9792,2/17/2012,1,1,2,22,0,5,1,1,0.36,0.3485,0.4,107,0
9793,2/17/2012,1,1,2,23,0,5,1,1,0.36,0.3485,0.4,82,0
9794,2/18/2012,1,1,2,0,0,6,0,1,0.34,0.3333,0.42,86,0
9795,2/18/2012,1,1,2,1,0,6,0,1,0.32,0.3182,0.49,45,0
9796,2/18/2012,1,1,2,2,0,6,0,1,0.3,0.2879,0.61,45,0
9797,2/18/2012,1,1,2,3,0,6,0,1,0.28,0.2879,0.65,18,0
9798,2/18/2012,1,1,2,4,0,6,0,1,0.26,0.303,0.7,7,0
9799,2/18/2012,1,1,2,5,0,6,0,1,0.24,0.2576,0.7,1,0
9800,2/18/2012,1,1,2,6,0,6,0,1,0.24,0.2879,0.7,9,0
9801,2/18/2012,1,1,2,7,0,6,0,1,0.24,0.2879,0.7,41,0
9802,2/18/2012,1,1,2,8,0,6,0,1,0.22,0.2727,0.87,102,0
9803,2/18/2012,1,1,2,9,0,6,0,1,0.22,0.2424,0.8,138,0
9804,2/18/2012,1,1,2,10,0,6,0,1,0.26,0.2727,0.81,205,1
9805,2/18/2012,1,1,2,11,0,6,0,1,0.32,0.3333,0.57,286,1
9806,2/18/2012,1,1,2,12,0,6,0,1,0.36,0.3485,0.43,369,1
9807,2/18/2012,1,1,2,13,0,6,0,1,0.4,0.4091,0.43,384,1
9808,2/18/2012,1,1,2,14,0,6,0,1,0.44,0.4394,0.35,427,1
9809,2/18/2012,1,1,2,15,0,6,0,1,0.42,0.4242,0.41,499,1
9810,2/18/2012,1,1,2,16,0,6,0,1,0.44,0.4394,0.44,404,1
9811,2/18/2012,1,1,2,17,0,6,0,1,0.48,0.4697,0.36,364,1
9812,2/18/2012,1,1,2,18,0,6,0,1,0.46,0.4545,0.38,246,1
9813,2/18/2012,1,1,2,19,0,6,0,1,0.44,0.4394,0.44,188,1
9814,2/18/2012,1,1,2,20,0,6,0,1,0.44,0.4394,0.44,148,0
9815,2/18/2012,1,1,2,21,0,6,0,1,0.44,0.4394,0.33,114,0
9816,2/18/2012,1,1,2,22,0,6,0,1,0.4,0.4091,0.4,118,0
9817,2/18/2012,1,1,2,23,0,6,0,2,0.36,0.3333,0.4,74,0
9818,2/19/2012,1,1,2,0,0,0,0,2,0.34,0.303,0.39,74,0
9819,2/19/2012,1,1,2,1,0,0,0,2,0.32,0.303,0.39,72,0
9820,2/19/2012,1,1,2,2,0,0,0,2,0.3,0.2879,0.36,48,0
9821,2/19/2012,1,1,2,3,0,0,0,2,0.3,0.2879,0.36,15,0
9822,2/19/2012,1,1,2,4,0,0,0,2,0.28,0.2576,0.41,3,0
9823,2/19/2012,1,1,2,5,0,0,0,2,0.26,0.2273,0.48,2,0
